person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,PD,assigned_interest_rate,expected_profit
36,238000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,25000,1,0.11,N,17,0.002505641897505274,7.037584628462579,1717.4031119274869
24,56100,RENT,7.0,MEDICAL,D,25000,1,0.38,N,4,0.002604547606086237,7.0390682140912935,1716.1154423650075
30,85000,MORTGAGE,2.0,EDUCATION,C,25000,0,0.29,Y,8,0.002685885523130068,7.040288282846951,1715.0564357703963
37,114000,RENT,10.0,VENTURE,F,25000,0,0.22,N,13,0.0026932907240117283,7.040399360860176,1714.9600187818826
26,108160,RENT,4.0,EDUCATION,E,35000,1,0.32,N,4,0.03998098630543433,7.599714794581515,1713.95403309483
32,90000,RENT,7.0,EDUCATION,D,25000,0,0.28,N,7,0.002818608934813525,7.042279134022203,1713.3282917611964
31,168000,MORTGAGE,6.0,VENTURE,C,25000,0,0.15,N,5,0.002915775139276846,7.043736627089153,1712.0630416469155
26,88000,RENT,2.0,VENTURE,D,25000,1,0.28,N,3,0.0029864694229335305,7.044797041344003,1711.1424512533113
23,55000,RENT,4.0,EDUCATION,D,25000,1,0.45,Y,3,0.002999183408545371,7.044987751128181,1710.9768840597171
29,107000,MORTGAGE,3.0,PERSONAL,B,25000,0,0.23,N,5,0.0030327740169642163,7.045491610254463,1710.5394463360726
31,86500,OWN,0.0,VENTURE,C,25000,0,0.29,N,9,0.003206094467526159,7.048091417012892,1708.2822255156545
28,150000,MORTGAGE,0.0,VENTURE,E,25000,0,0.17,Y,8,0.003272172238653538,7.049082583579803,1707.4216092306565
25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,0,0.17,N,2,0.003276378846500415,7.049145682697506,1707.3668200266977
34,160000,MORTGAGE,14.0,HOMEIMPROVEMENT,C,25000,0,0.16,Y,5,0.0033687826718504146,7.050531740077756,1706.1632676533566
26,130000,MORTGAGE,5.0,EDUCATION,D,35000,0,0.27,N,3,0.040420263042881925,7.606303945643229,1705.7737748811562
25,61959,RENT,9.0,MEDICAL,C,25000,1,0.4,N,2,0.003528715461434562,7.052930731921519,1704.080004628322
25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,0,0.17,N,4,0.0035770460197658,7.053655690296487,1703.4504195246914
26,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,0,0.25,N,3,0.0035880771586202184,7.0538211573793035,1703.3067183215765
36,74000,MORTGAGE,20.0,HOMEIMPROVEMENT,F,25000,1,0.34,Y,11,0.003607849293712775,7.054117739405692,1703.0491470197608
25,69000,MORTGAGE,9.0,VENTURE,A,25000,0,0.36,N,4,0.0036212995971574313,7.054319493957362,1702.873928446557
37,75600,MORTGAGE,3.0,DEBTCONSOLIDATION,A,28000,0,0.37,N,15,0.017593960263551083,7.263909403953266,1702.5318393241237
23,60000,RENT,3.0,PERSONAL,C,25000,1,0.42,N,3,0.0036935683783857966,7.0554035256757865,1701.9324519033628
24,85000,MORTGAGE,8.0,PERSONAL,A,35000,0,0.41,N,2,0.040627913217862285,7.609418698267934,1701.906185939606
25,73163,MORTGAGE,9.0,VENTURE,E,25000,0,0.34,N,3,0.00394882617165442,7.059232392574816,1698.6067851629903
27,75600,MORTGAGE,4.0,PERSONAL,C,25000,0,0.33,N,6,0.00410548180256863,7.06158222703853,1696.5655303884905
24,123000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,24250,1,0.2,Y,4,0.00021603616760728294,7.003240542514109,1694.7756141584339
31,125000,OWN,5.0,MEDICAL,A,30000,0,0.24,N,9,0.025804398332257384,7.3870659749838605,1694.4549846369805
27,110000,MORTGAGE,8.0,VENTURE,B,30000,0,0.27,N,6,0.025868019456328804,7.388020291844932,1693.447701543602
22,50004,RENT,3.0,VENTURE,C,25000,1,0.5,N,3,0.004429361574471224,7.066440423617069,1692.3447273670336
23,143000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24250,1,0.17,Y,2,0.00042481004370058706,7.006372150655509,1692.1424889126881
27,67000,MORTGAGE,11.0,EDUCATION,D,24250,0,0.36,N,8,0.0005374776857265827,7.0080621652858985,1690.7213555737574
39,100300,RENT,2.0,MEDICAL,D,25000,1,0.21,Y,16,0.004592017107207569,7.0688802566081135,1690.2247027771282
27,110000,OWN,0.0,VENTURE,D,25000,0,0.23,Y,7,0.004879450006856997,7.073191750102855,1686.4778660394738
38,120000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24250,0,0.2,N,12,0.0009097494540797421,7.0136462418111964,1686.0250488287527
32,120000,MORTGAGE,7.0,PERSONAL,D,28250,0,0.24,Y,9,0.019768338175485536,7.296525072632283,1685.4471514666088
30,96000,RENT,3.0,PERSONAL,B,25000,0,0.26,N,6,0.0049912146626788475,7.074868219940183,1685.0207885458917
24,80000,MORTGAGE,0.0,MEDICAL,C,25000,0,0.31,Y,2,0.005006306255276899,7.075094593829154,1684.8240320476943
24,97700,MORTGAGE,5.0,VENTURE,B,25000,0,0.26,N,3,0.005012266966681599,7.075184004500224,1684.7463188575948
32,204000,OWN,16.0,EDUCATION,B,25000,0,0.12,N,5,0.005147148732782194,7.077207230991733,1682.987717198541
34,156000,MORTGAGE,9.0,MEDICAL,A,25000,0,0.16,N,9,0.005165373590208819,7.077480603853132,1682.750089261061
30,75600,RENT,0.0,PERSONAL,B,25000,1,0.33,N,8,0.005187804641526411,7.077817069622896,1682.4576147214116
32,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,0,0.28,N,6,0.00529064508043114,7.079359676206467,1681.1166479842686
27,62900,RENT,7.0,MEDICAL,D,24250,1,0.33,N,6,0.0013149542617414594,7.019724313926122,1680.912137141056
25,306000,RENT,2.0,PERSONAL,C,24250,0,0.08,N,4,0.001405046908110128,7.021075703621652,1679.7751774933206
25,108000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,24250,0,0.22,N,2,0.001462139618736915,7.021932094281054,1679.0546429701146
25,61959,RENT,9.0,EDUCATION,C,25000,1,0.4,Y,4,0.005460017704824528,7.081900265572368,1678.9079756122674
28,175000,RENT,4.0,VENTURE,B,24500,0,0.14,N,8,0.0028472476050959527,7.042708714076439,1678.6962729515292
24,70000,OWN,8.0,PERSONAL,B,24250,0,0.35,N,2,0.0014983237791317138,7.0224748566869755,1678.5979710516888
30,130500,MORTGAGE,1.0,DEBTCONSOLIDATION,D,25000,1,0.19,N,6,0.005586342237884176,7.0837951335682625,1677.2605238340104
37,70000,MORTGAGE,2.0,VENTURE,B,30000,0,0.43,N,14,0.02696023420525032,7.404403513078755,1676.1495023702864
21,49000,RENT,4.0,EDUCATION,B,25000,1,0.51,N,2,0.005674282593260153,7.085114238898902,1676.1135857265624
32,130000,MORTGAGE,3.0,EDUCATION,A,28000,0,0.22,N,7,0.01943454306120268,7.29151814591804,1675.4467068800984
25,128600,MORTGAGE,9.0,PERSONAL,A,28000,0,0.22,N,3,0.019442462478076683,7.29163693717115,1675.3301070609157
30,53979,MORTGAGE,5.0,EDUCATION,B,25000,0,0.46,N,7,0.005799167254469851,7.086987508817048,1674.4847119137223
38,140000,MORTGAGE,0.0,VENTURE,B,25000,0,0.18,N,13,0.005818244265667122,7.087273663985007,1674.2358796725712
23,144000,RENT,0.0,EDUCATION,B,24250,0,0.17,N,3,0.0018534435323979976,7.02780165298597,1674.1155813239366
29,110000,RENT,9.0,DEBTCONSOLIDATION,B,25600,0,0.23,N,5,0.008874971718965672,7.133124575784485,1673.5539184047614
36,84000,RENT,6.0,EDUCATION,C,25000,0,0.3,Y,11,0.005885112690008838,7.088276690350132,1673.363655462232
24,75000,RENT,9.0,MEDICAL,B,24000,1,0.32,N,3,0.0005601381512230488,7.008402072268345,1673.0083463556418
23,85000,MORTGAGE,,EDUCATION,B,24000,0,0.28,N,2,0.0005810350280894116,7.008715525421342,1672.7474674833102
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,1,0.33,N,4,0.0059486716986316,7.089230075479474,1672.5345678116214
29,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,G,25000,1,0.42,Y,9,0.0059998305108065345,7.089997457662098,1671.867210986421
24,150000,MORTGAGE,2.0,PERSONAL,B,24250,0,0.16,N,3,0.002079886074936077,7.031198291124041,1671.256901038923
26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,1,0.23,N,4,0.0007456549311666858,7.0111848239675005,1670.692224854445
32,106000,RENT,14.0,DEBTCONSOLIDATION,E,25000,1,0.24,Y,7,0.006093747689214525,7.091406215338218,1670.6420284368369
35,78252,MORTGAGE,19.0,VENTURE,D,30000,0,0.38,N,8,0.027317036818687992,7.40975555228032,1670.4962333759763
28,87950,MORTGAGE,12.0,PERSONAL,B,24000,0,0.27,N,7,0.0008030526385888446,7.012045789578833,1669.975581453666
24,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,E,24000,0,0.27,N,3,0.0008336256435969203,7.012504384653954,1669.5938502137412
24,65000,RENT,6.0,HOMEIMPROVEMENT,B,32500,1,0.5,N,3,0.0354927363771648,7.532391045657472,1669.0315503401625
27,72000,RENT,3.0,VENTURE,D,24000,1,0.33,N,10,0.0008899960409987521,7.013349940614981,1668.889997873705
34,90000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,24250,0,0.27,N,6,0.0022686985188530703,7.034030477782796,1668.8729894903363
24,190000,OWN,4.0,PERSONAL,C,24000,0,0.13,Y,3,0.0009226137674966023,7.013839206512449,1668.482715803452
29,92700,MORTGAGE,2.0,VENTURE,A,24000,0,0.26,N,8,0.0009953278074466203,7.014929917111699,1667.5747425242669
33,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,24000,0,0.24,N,6,0.00100593352610293,7.015089002891544,1667.4423067461032
23,78504,RENT,7.0,VENTURE,B,25000,1,0.32,N,3,0.006359595923483924,7.095393938852259,1667.1735862685466
29,186063,MORTGAGE,14.0,EDUCATION,B,25000,0,0.13,N,6,0.006404100947117516,7.096061514206763,1666.5928907789441
24,120000,MORTGAGE,1.0,EDUCATION,D,25000,0,0.21,N,4,0.006435100793382325,7.096526511900735,1666.188400227701
26,120000,MORTGAGE,,VENTURE,B,25000,0,0.21,N,2,0.006451330835100209,7.096769962526503,1665.9766253829075
27,140000,OWN,12.0,VENTURE,B,24100,0,0.17,N,10,0.0016903954565835077,7.025355931848752,1665.8056345040645
34,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,0,0.21,Y,8,0.006503802178971866,7.097557032684578,1665.2919487629285
42,499800,OWN,4.0,MEDICAL,F,24000,1,0.04,Y,11,0.0011872904439748338,7.0178093566596225,1665.17754048824
37,84000,MORTGAGE,21.0,VENTURE,C,24000,0,0.29,Y,17,0.0011900678179660432,7.017851017269491,1665.142855090703
22,130000,MORTGAGE,3.0,VENTURE,B,24250,0,0.19,N,4,0.002567728319502695,7.038515924792541,1665.096963021592
26,170000,RENT,3.0,DEBTCONSOLIDATION,C,24000,0,0.14,Y,2,0.0011987728698635372,7.017981593047953,1665.0341411810864
25,225000,RENT,5.0,VENTURE,B,25000,0,0.11,N,4,0.006529591011824135,7.097943865177362,1664.9554335008547
27,213000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,35000,1,0.16,Y,5,0.04261723353832143,7.639258503074822,1664.8311494816362
24,43896,RENT,8.0,HOMEIMPROVEMENT,B,23975,1,0.55,N,2,0.0012359657080411551,7.018539485620617,1662.8357218459598
22,75000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,24000,0,0.32,N,4,0.0013966522349016068,7.020949783523524,1662.562757813553
25,190000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,24000,0,0.13,N,3,0.0014832914840744844,7.0222493722611175,1661.4806017256944
38,140000,OWN,13.0,VENTURE,B,24000,0,0.17,N,15,0.0016312765335430523,7.024469148003146,1659.6320890341187
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,1,0.41,Y,2,0.0016350301430612245,7.024525452145919,1659.5851998497487
24,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,24000,0,0.27,Y,2,0.0016597635574796725,7.024896453362195,1659.2762334684135
35,78862,MORTGAGE,14.0,EDUCATION,D,25000,0,0.32,Y,9,0.006982980297797069,7.104744704466956,1659.03839857674
25,63200,MORTGAGE,3.0,VENTURE,A,27250,0,0.43,N,4,0.01746760614728757,7.262014092209314,1658.736854074223
40,81120,MORTGAGE,1.0,EDUCATION,B,24000,0,0.3,N,15,0.0017383326233201056,7.026074989349802,1658.2947303798514
23,86000,MORTGAGE,4.0,MEDICAL,B,25000,0,0.29,N,3,0.007041301385138184,7.105619520777073,1658.2771572737176
25,200000,OWN,0.0,VENTURE,B,24000,0,0.12,N,4,0.001836446873490647,7.0275467031023595,1657.0690018852079
21,74000,MORTGAGE,5.0,VENTURE,B,25000,0,0.34,N,3,0.007138803680224141,7.107082055203362,1657.0044427146431
34,91000,RENT,11.0,MEDICAL,B,25000,0,0.27,N,5,0.007165380292746748,7.107480704391201,1656.6575211640186
25,68400,RENT,9.0,PERSONAL,E,24250,1,0.35,N,4,0.0032976135748634715,7.049464203622952,1655.8775377173574
26,69000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,1,0.36,N,3,0.007308208190620615,7.109623122859309,1654.7930063708418
31,60000,OWN,0.0,EDUCATION,B,24250,0,0.4,N,7,0.003394015349230337,7.050910230238455,1654.6595648462617
43,112000,MORTGAGE,14.0,PERSONAL,D,25000,0,0.22,N,16,0.007329715805357914,7.109945737080369,1654.5122267786446
21,60000,RENT,5.0,MEDICAL,B,24000,1,0.4,N,2,0.0020420339165083917,7.030630508747626,1654.5004050729171
23,62500,RENT,1.0,EDUCATION,B,24250,1,0.39,N,4,0.003432777651707899,7.051491664775618,1654.1698096487114
25,120000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,1,0.21,N,2,0.007398876036112578,7.110983140541689,1653.6093239057948
22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,1,0.22,Y,4,0.0021748862186836706,7.032623293280255,1652.8403915225965
38,150000,OWN,0.0,VENTURE,B,24000,0,0.16,N,13,0.0022557202825914235,7.033835804238872,1651.8302930868836
26,108000,RENT,2.0,PERSONAL,D,25000,1,0.23,N,3,0.007537979333120483,7.1130696899968076,1651.7931894228343
30,225000,RENT,2.0,MEDICAL,B,25000,0,0.11,N,10,0.0075872293828383175,7.113808440742575,1651.1501453366977
22,72000,MORTGAGE,6.0,VENTURE,B,25000,0,0.35,N,3,0.007599841326950014,7.11399761990425,1650.985471793919
26,74000,MORTGAGE,1.0,EDUCATION,B,24000,1,0.32,N,3,0.002385496272966474,7.035782444094497,1650.2085203804925
24,131004,MORTGAGE,8.0,PERSONAL,A,24000,0,0.18,N,4,0.0024322109459632086,7.036483164189448,1649.6247110540708
41,60000,RENT,7.0,HOMEIMPROVEMENT,A,23800,1,0.4,N,15,0.0014615724736652222,7.021923587104978,1647.9039528529972
29,120000,MORTGAGE,2.0,EDUCATION,A,35000,0,0.29,N,7,0.04352588165040157,7.6528882247560235,1647.8828165021062
27,48000,RENT,2.0,EDUCATION,C,25000,1,0.52,Y,5,0.007868924022483015,7.1180338603372455,1647.4717878379524
26,104550,MORTGAGE,5.0,MEDICAL,D,24000,1,0.2,Y,4,0.0026876841395606687,7.04031526209341,1646.4316968125602
23,74000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25975,1,0.35,N,2,0.012699584687289009,7.1904937703093355,1646.0883245669338
30,105000,RENT,4.0,VENTURE,D,24250,0,0.23,N,10,0.004074117423873707,7.061111761358106,1646.0650024857025
26,128000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000,0,0.27,N,3,0.04366413953952039,7.654962093092806,1645.3032357016637
31,200000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,24000,0,0.12,N,9,0.0028846428213564583,7.043269642320347,1643.9697013983266
34,85000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,24000,0,0.28,N,7,0.0028971659432182892,7.043457489148274,1643.8131521748262
30,65000,RENT,4.0,HOMEIMPROVEMENT,A,24000,1,0.37,N,5,0.002914694319307927,7.043720414789619,1643.5940313003268
24,87000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000,0,0.29,N,4,0.00817503590202762,7.122625538530414,1643.4739162286428
25,140000,MORTGAGE,9.0,PERSONAL,B,35000,0,0.25,N,4,0.043791507682237114,7.6568726152335564,1642.9266554215965
30,75000,RENT,9.0,PERSONAL,D,25000,1,0.33,N,5,0.008304889959516639,7.124573349392749,1641.7777885366347
37,160000,MORTGAGE,3.0,PERSONAL,A,24000,0,0.15,N,15,0.003136621699798571,7.047049325496978,1640.819542962038
30,97000,MORTGAGE,5.0,VENTURE,D,25000,0,0.26,Y,5,0.008380828536022667,7.12571242804034,1640.785835455642
23,55000,RENT,4.0,EDUCATION,B,25000,1,0.45,N,3,0.008393973299876687,7.125909599498151,1640.6141266475067
30,138000,MORTGAGE,3.0,EDUCATION,E,23975,1,0.17,N,7,0.003083654878663898,7.046254823179958,1639.7718781474964
27,165000,MORTGAGE,6.0,MEDICAL,B,35000,0,0.21,N,10,0.04397684889475565,7.659652733421335,1639.4680431122083
29,162350,RENT,12.0,MEDICAL,G,25000,1,0.13,Y,9,0.00849736497869699,7.127460474680455,1639.2634857335097
40,150000,MORTGAGE,18.0,MEDICAL,A,24000,0,0.16,N,14,0.0033105555779855047,7.0496583336697825,1638.644811185095
22,62400,RENT,3.0,EDUCATION,D,24000,1,0.38,N,2,0.0033144811117031677,7.049717216675548,1638.595726899801
62,62050,MORTGAGE,29.0,MEDICAL,C,25000,1,0.34,Y,28,0.008549640459855928,7.128244606897839,1638.5805627019
30,267000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,25000,0,0.09,N,9,0.008560046543909985,7.12840069815865,1638.4446159410431
23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,1,0.17,Y,2,0.0034080476434136292,7.051120714651204,1637.4257521707348
30,105000,RENT,4.0,HOMEIMPROVEMENT,D,24250,0,0.23,N,7,0.004775144843328774,7.071627172649932,1637.2024812205248
22,125000,MORTGAGE,0.0,PERSONAL,D,25000,0,0.2,Y,2,0.009117325714826752,7.136759885722402,1631.163044601539
28,71652,MORTGAGE,11.0,PERSONAL,G,25000,1,0.35,N,9,0.009223300279175633,7.138349504187635,1629.7780866155674
24,60000,RENT,2.0,DEBTCONSOLIDATION,E,25000,1,0.42,Y,2,0.009225246939718079,7.138378704095771,1629.7526453545447
31,59712,RENT,0.0,DEBTCONSOLIDATION,E,24000,1,0.4,N,9,0.004027645696134284,7.060414685442014,1629.6765827647712
29,114500,MORTGAGE,13.0,DEBTCONSOLIDATION,E,30000,1,0.26,N,6,0.029906474118653752,7.448597111779806,1629.4342163750575
25,200000,OWN,0.0,HOMEIMPROVEMENT,D,24000,0,0.12,Y,3,0.004050415380241914,7.060756230703629,1629.3917549414723
25,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24000,1,0.28,Y,2,0.004090085800645685,7.0613512870096855,1628.895505521258
29,74000,MORTGAGE,8.0,EDUCATION,B,25000,0,0.34,N,6,0.009330276621590087,7.139954149323851,1628.3799511874458
25,50000,RENT,4.0,HOMEIMPROVEMENT,A,25000,1,0.5,N,2,0.009447661870367476,7.141714928055512,1626.84567700466
25,75000,MORTGAGE,4.0,VENTURE,B,24000,0,0.32,N,2,0.0043090261740946646,7.06463539261142,1626.15650960365
26,96640,OTHER,8.0,EDUCATION,B,25000,0,0.26,N,2,0.009554513648215836,7.143317704723238,1625.448989831742
27,112548,MORTGAGE,11.0,DEBTCONSOLIDATION,A,24000,0,0.21,N,7,0.0044791645002777575,7.067187467504167,1624.0278005438997
21,87500,MORTGAGE,5.0,PERSONAL,C,25000,0,0.29,Y,3,0.009765827032711035,7.1464874054906655,1622.6866059086337
28,60996,MORTGAGE,11.0,PERSONAL,E,24250,0,0.4,N,8,0.005994287126992926,7.089914306904894,1621.7813385768088
25,133119,MORTGAGE,10.0,DEBTCONSOLIDATION,B,25000,0,0.19,N,3,0.009867998839569967,7.148019982593549,1621.3508498314739
30,78000,MORTGAGE,1.0,MEDICAL,C,26000,0,0.33,Y,5,0.014767696660768331,7.221515449911525,1619.4902101742207
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,1,0.56,Y,3,0.004875554671657017,7.073133320074855,1619.0675019776377
22,54000,OWN,,PERSONAL,B,25000,0,0.46,N,3,0.010155560451295642,7.152333406769435,1617.5909563528567
22,63800,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000,0,0.39,N,4,0.010196253737662161,7.152943806064933,1617.058837946831
26,110000,RENT,10.0,EDUCATION,A,28000,0,0.25,N,2,0.023445039434152833,7.351675591512293,1616.3316123676448
22,62900,MORTGAGE,1.0,MEDICAL,E,25000,1,0.34,N,2,0.010344192973973784,7.155162894609607,1615.1242326072802
25,46000,MORTGAGE,5.0,EDUCATION,B,23500,0,0.51,N,4,0.0025496248535201733,7.038244372802803,1613.8206697211833
24,85000,RENT,5.0,MEDICAL,B,25000,0,0.29,N,4,0.010478912764265907,7.157183691463989,1613.362355516839
24,140000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,0,0.18,N,4,0.010484646633435986,7.15726969950154,1613.287364458977
28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,25000,0,0.18,N,10,0.010530371635431123,7.157955574531467,1612.6893360139693
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,0,0.25,N,3,0.010570110874481693,7.158551663117225,1612.1695814671175
24,66000,RENT,3.0,EDUCATION,B,25000,1,0.38,N,2,0.010591890055773961,7.158878350836609,1611.8847237688624
30,54400,MORTGAGE,3.0,MEDICAL,A,23500,1,0.37,N,7,0.00272647597220106,7.0408971395830156,1611.656259928628
24,130000,RENT,7.0,MEDICAL,B,24000,0,0.18,N,3,0.005532773623760248,7.082991604356404,1610.8407834731736
22,86000,MORTGAGE,4.0,PERSONAL,A,24000,0,0.28,N,2,0.0055593824279883556,7.083390736419825,1610.5076430599752
26,135000,MORTGAGE,10.0,DEBTCONSOLIDATION,C,24000,0,0.18,N,2,0.005592656718650533,7.083889850779758,1610.0910440382197
25,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,24200,0,0.44,N,3,0.006671707225332707,7.10007560837999,1609.8816588878124
22,47000,MORTGAGE,6.0,MEDICAL,B,24000,1,0.51,N,4,0.005671629709885114,7.085074445648277,1609.102258639796
24,132132,MORTGAGE,8.0,MEDICAL,A,28000,0,0.21,N,3,0.023953103412500606,7.3592965511875095,1608.8330594290137
23,67000,RENT,3.0,EDUCATION,A,25000,1,0.37,N,3,0.0108792649085125,7.163188973627688,1608.1257121707765
35,122000,MORTGAGE,3.0,VENTURE,D,25000,1,0.2,N,10,0.010926011444684965,7.163890171670275,1607.51418474626
22,43385,RENT,7.0,PERSONAL,C,23000,1,0.53,N,3,0.00023274087030462022,7.00349111305457,1607.2162323104776
21,93600,MORTGAGE,5.0,EDUCATION,B,25000,0,0.27,N,3,0.010979276980568723,7.1646891547085305,1606.8173572912965
26,68000,OWN,8.0,PERSONAL,B,24250,0,0.36,N,4,0.007244126277548091,7.108661894163221,1605.9606812230209
28,61000,RENT,9.0,PERSONAL,B,25000,1,0.41,N,7,0.011050976110888717,7.165764641663331,1605.8793452846837
25,110000,OWN,6.0,PERSONAL,B,28000,0,0.25,N,2,0.024226832070139273,7.3634024810520895,1604.7921796117223
24,142800,MORTGAGE,8.0,MEDICAL,D,25000,1,0.15,Y,2,0.011151573302769526,7.167273599541543,1604.5632061122699
27,107450,MORTGAGE,11.0,PERSONAL,G,24000,1,0.22,Y,10,0.006052056273283567,7.090780844099253,1604.3384791229353
33,80000,RENT,0.0,MEDICAL,B,25000,1,0.31,N,8,0.01119492405023696,7.167923860753555,1603.99601363008
29,78200,RENT,5.0,MEDICAL,B,23500,0,0.3,N,8,0.0034467784303793157,7.05170167645569,1602.8384895883078
23,84000,MORTGAGE,7.0,EDUCATION,B,23000,0,0.27,N,2,0.0006178951698629078,7.009268427547943,1602.6086565776184
43,500000,MORTGAGE,5.0,VENTURE,C,25000,0,0.05,Y,14,0.011368799368835386,7.170531990532531,1601.7209222085569
35,60350,MORTGAGE,15.0,MEDICAL,E,25000,1,0.35,N,5,0.01143431323426145,7.1715146985139215,1600.863639757829
24,69000,RENT,2.0,HOMEIMPROVEMENT,A,27600,1,0.4,N,2,0.02298519664747731,7.344777949712159,1599.9292159586237
25,216000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,25000,0,0.12,N,2,0.011889514118016236,7.178342711770243,1594.9062144184295
25,113000,RENT,7.0,MEDICAL,C,25000,0,0.22,Y,4,0.01206914795637832,7.181037219345675,1592.5548353206082
39,130000,OWN,13.0,HOMEIMPROVEMENT,D,25000,0,0.19,N,14,0.012083059562643307,7.18124589343965,1592.3727244541583
29,85000,RENT,1.0,PERSONAL,B,35000,1,0.41,N,8,0.04654448203518021,7.698167230527703,1591.516885718123
25,85000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,24000,0,0.28,N,4,0.0071205106859103424,7.106807660288655,1590.9535006190977
23,70000,MORTGAGE,2.0,EDUCATION,A,24000,0,0.34,N,4,0.007239272814317492,7.108589092214762,1589.465209822149
23,189996,OWN,0.0,PERSONAL,B,24000,0,0.13,N,3,0.007274068849507056,7.1091110327426055,1589.0291372786933
23,92004,MORTGAGE,7.0,EDUCATION,B,24250,0,0.26,N,2,0.008597304702224846,7.128959570533373,1588.8191268098246
28,69000,MORTGAGE,4.0,EDUCATION,D,30000,1,0.43,Y,9,0.03252945069674198,7.48794176045113,1587.7788258989822
